game_id,white_id,white_elo,black_id,black_elo,opening,moves,winner 
DHEvBOD2,frank_lohse,1656,matei_popescu1510,1644,B15,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Ng3 Bg4 f3 Bc8 c3 Nbd7 Bd3 e5 N1e2 Be7 O-O O-O Nf5 Re8 Nxe7+ Rxe7 Bg5 h6 Bxf6 Nxf6 Ng3 exd4 cxd4 Qxd4+ Kh1 Qb6 b3 Be6 Qc2 Rae8 Ne4 Nxe4 Bxe4 Qc7 Rad1 Bc8 Rf2 c5 Rfd2 b6 Qc4 Bf5 Re2 Bxe4 fxe4 Qf4 Rde1 Kh8 Kg1 f5 e5 Qxc4 bxc4 Kg8 Kf2 g5 g3 Kf7 Kf3 Kg6 h4 Re6 Re3 gxh4 gxh4 h5 Kf4 Rd8 Rg3+ Kf7 Rge3 Rd4+ Kxf5 Rh6 e6+ Ke7 Re4 Rf6+ Kg5 Rd3 R1e2 Rg3+ Kxh5 Rg8 Re5 Rff8 Rg5 Rh8+ Kg4 Rf1 Rg7+ Ke8 Rg5 Rg1+ Kh3 Rxg5,black
DHQ9wqrE,matei_popescu1510,1933,ali_iraq,1933,B06,d4 g6 Nc3 Bg7 e4 d6 Be3 Nf6 f3 Nbd7 Qd2 e5 Nge2 O-O O-O-O c5 dxc5 dxc5 g4 Qa5 Bh6 b5 Kb1 b4 Nd5 Nxd5 exd5 c4 Bxg7 Kxg7 Qg5 b3 cxb3 cxb3 a3 Qc5 Nc3 Bb7 h4 Nf6 h5 Nxd5 Rc1 Qe7 h6+ Kg8 Qd2 Nxc3+ Rxc3 Rfd8 Rd3 Rxd3 Qxd3 Qf6 Be2 Qe6 Rc1 Rc8 Rxc8+ Qxc8 Qxb3 Qc7 Qe3 f6 f4 exf4 Qe8#,white
DHZcZFqf,karanarya07,1677,matei_popescu1510,1702,B13,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 h3 Bf5 Bb5 a6 Ba4 b5 Bb3 Nf6 O-O e6 Bg5 Be7 c3 O-O a4 Na5 Bc2 Bxc2 Qxc2 Nc4 b3 Nd6 Ne5 h6 Bh4 Rc8 axb5 axb5 Qe2 Nfe4 Bxe7 Qxe7 Rc1 f6 Ng6,white
DIDkRjfC,flatfin,1884,matei_popescu1510,1955,D01,d4 d5 Nc3 Nf6 Bf4 c6 e3 Bg4 f3 Bh5 h4 h6 g4 Bg6 Bd3 Bxd3 Qxd3 Nbd7 O-O-O e6 Nge2 Nb6 g5 hxg5 hxg5 Rxh1 Rxh1 Nfd7 Be5 Nxe5 dxe5 Qxg5 f4 Qe7 e4 O-O-O exd5 Nxd5 Qc4 Nxc3 Nxc3 Qc5 Qa4 Kb8 a3 Qd4 Qxd4 Rxd4 Rh8 Rd8 Ne4 Kc7 Ng5 Be7 Rxd8 Bxd8 Nxf7 Be7 b4 Kd7 c4 Ke8 Nh8 a5 c5 axb4 axb4 Bd8 Kd2 Kf8 Ke3 Kg8 Ng6 Kf7 Nh8+ Kg8 Ng6 Kf7 Nh8+ Kf8 Ke4 Bh4,white
Dif6fjHc,diddles8008,1533,matei_popescu1510,1648,B12,e4 c6 d4 d5 e5 c5 c3 Nc6 Nf3 Bg4 Bb5 e6 Bxc6+ bxc6 Nbd2 Qb6 Qb3 c4 Qxb6 axb6 O-O c5 h3 Bh5 b3 b5 a3 Nh6 Bb2 Be7 b4 cxd4 Nxd4 O-O-O Nxb5,white
DIUnpRt9,kostsmir261108,1921,matei_popescu1510,1903,B11,e4 c6 Nf3 d5 Nc3 Bg4 h3 Bxf3 Qxf3 e6 d3 Nf6 Bd2 Be7 O-O-O O-O g4 d4 Ne2 e5 Ng3 Nfd7 Nf5 Re8 h4 Bf8 g5 g6 h5 gxf5 exf5 f6 g6 h6 Rg1 Bg7 Kb1 Nc5 Qg4 e4 Bxh6 Bxh6 g7 e3 Qg6 Bg5 h6,white
dJ6vcSfl,adly00,1727,matei_popescu1510,1732,B27,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 Be3 Nc6 Nc3 Nf6 f3 O-O Qd2 d5 exd5 Nxd5 Nxd5 Qxd5 Nxc6 Qxc6 O-O-O Be6 Kb1 Qa4 a3 Rac8 Bd3 a5 Bh6 Rfd8 Bxg7 Kxg7 Rhe1 b5 Rxe6 fxe6 Qe2 Rd6 Bxb5 Rb6 Bxa4,white
DjCJ3hTA,axpar,1529,matei_popescu1510,1550,B22,e4 c5 c3 d5 d4 dxe4 d5 Nf6 c4 b5 Nf3 exf3 Qxf3 Bb7 Nc3 a6 Bd3 e6 Bg5 Be7 Bxf6 Bxf6 Qh5 g6 Qf3 O-O Be4 b4 Ne2 Bxb2 Rd1 Qa5 O-O exd5 Bxd5 Bxd5 Qxd5 Ra7 Nf4 Bg7 Rfe1 Nd7 Ne6 fxe6 Qxe6+ Kh8 Rxd7 Rxd7 Qxd7 Qd8 Qxd8 Rxd8 h3 Bc3 Re6 Kg7 Rxa6 Rd1+ Kh2 Ra1 Ra5 Bd4 Ra4 Rc1,black
djdTnlsd,matei_popescu1510,1491,saydem1,1543,D00,d4 d5 e3 Nf6 Bd3 e6 Nd2 c5 c3 c4 Bc2 b5 f4 Bb7 Ngf3 Ne4 Nxe4 dxe4 Ne5 Bd6 O-O Bxe5 fxe5 a5 Qg4 b4 Qxg7 bxc3 bxc3 Kd7 Qxf7+ Kc8 Qxe6+ Nd7 Qxc4+ Kb8 Rb1 Ra7 Bxe4 Qg5 Qd5 Nc5 dxc5 Qg7 Rf7,white
DjJedf3X,zeecee,1679,matei_popescu1510,1713,B35,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 Nc3 Nc6 Be3 Nf6 Bc4 Qa5 Nxc6 bxc6 Bd2 Qc7 O-O O-O Re1 d6 a3 Bb7 Bb3 a5 Bf4 Rfd8 Bg3 Nh5 Qf3 Nxg3 Qxf7+ Kh8 hxg3 Rf8 Qc4 Ba6 Nb5 Bxb5,black
DJjNxjaD,matei_popescu1510,1765,flyingsheep1,1739,D00,d4 d5 e3 c5 c3 cxd4 exd4 Nc6 Bd3 Bd7 f4 e6 Nf3 Be7 O-O Nf6 Nbd2 O-O Ne5 Ne8 Rf3 f6 Bxh7+ Kxh7 Rh3+ Kg8 Qh5 fxe5 Qh7+ Kf7 Qh5+ Kg8 Qh7+ Kf7 Qh5+ Kg8 Qh7+ Kf7 Qh5+ Kg8,draw
DJnAiYTO,matei_popescu1510,1883,mikeymouse013,1852,D00,d4 d5 e3 e6 Bd3 g6 Nd2 Nf6 f4 Bg7 Ngf3 Nbd7 O-O O-O Ne5 c5 c3 c4 Bc2 Re8 Rf3 b5 Rh3 Bb7 Qf3 Nf8 g4 N6d7 g5 Nxe5 dxe5 Qe7 Qe2 Nd7 Nf3 Nc5 Nd4 a6 Bd2 Rac8 Rg3 Red8 h4 Ne4 Bxe4 dxe4 h5 Kf8 h6 Bh8 Kh2 Rc5 Rgg1 a5 b3 Qd7 bxc4 Rxc4 Rab1 Rc5 Rgc1 Qd5 Rc2 Bxe5 fxe5 Qxe5+ Kh1 Qxg5 Qg2 Qxh6+ Qh2 Rh5,black
DjpW58pO,omkarsdandoti,1636,matei_popescu1510,1621,B10,e4 c6 Nf3 d5 exd5 cxd5 Be2 Nc6 O-O Bg4 d4 Nf6 c3 e6 Be3 Bd6 Nbd2 O-O h3 Bh5 Nh2 Bxe2 Qxe2 a6 Ndf3 Qc7 Ng4 Ne4 Qd3 b5 Nge5 f6 Nxc6 Qxc6 Rfe1 Rae8 Nd2 Nxd2 Bxd2 e5 dxe5 fxe5 Be3 Bc5 Bxc5 Qxc5 Rad1 Qxf2+ Kh1 d4 cxd4 exd4 Rxe8 Rxe8 Qxd4 Re1+ Kh2 Qxd4 Rxd4 Re2 Rb4 Kf7 a4 bxa4 Rxa4 Rxb2 Rxa6 h6 Rc6 Rd2,draw
DjPxUNb4,markuserwin,1926,matei_popescu1510,1866,A10,c4 g6 Nc3 Bg7 e4 c5 Nf3 Nc6 g3 e6 Bg2 Nge7 O-O O-O Nb5 d5 exd5 exd5 d3 d4 Bf4 Be6 Re1 Bd7 Qd2 Rc8 h3 a6 Nd6 Rb8 Ng5 f6 Ne6 Bxe6 Rxe6 Nc8 Nxb7,white
DJxBIhgr,flanderslion,1924,matei_popescu1510,1959,D21,d4 d5 Nf3 c5 c4 dxc4 e3 Nc6 Bxc4 Bg4 Bxf7+ Kxf7 Ng5+ Ke8 Qxg4 cxd4 O-O Nf6 Qe6 Qd5 Qxd5 Nxd5 exd4 h6 Ne6 Kd7 Nc5+ Kc7 Ne6+ Kd6 Nxf8 Rhxf8 Be3 Ncb4 Nc3 Nc2 Ne4+ Ke6 Nc5+ Kd6 Nxb7+ Kc7 Rac1 Nxe3 fxe3 Rxf1+ Kxf1 Kxb7 Rxc2 Rf8+ Ke2 Rc8,white
dkA0zefM,matei_popescu1510,1879,hoeshiyar,1876,A45,d4 Nf6 Bg5 Ne4 Bf4 d5 e3 c5 c3 Nc6 Bd3 Bf5 f3 Nxc3 bxc3 Bxd3 Qxd3 e6 Nd2 c4 Qc2 b5 Ne2 b4 O-O Qf6 Bg3 h5 Bf2 g5 e4 Be7 e5 Qg7 Rab1 g4 f4 h4 Be1 Rb8 cxb4 Nxb4 Qa4+ Kf8 Nc3 Qg6 a3 Qd3 axb4 Qxc3 Nb3 Qe3+ Bf2 Qxf4 Bxh4 Qe3+ Bf2 Qh6 Bg3 Bg5 Nc5 Be3+ Kh1 Bg5 Nd7+ Kg7 Nxb8 Bh4 Qd7 Bxg3 Qxf7#,white
dkieW4fq,matei_popescu1510,1921,revale812,1954,A50,d4 Nf6 c4 c6 g3 d5 Bg2 e6 Nf3 Bd6 Bg5 h6 Bxf6 Qxf6 cxd5 exd5 h3 O-O O-O Re8 Nc3 Nd7 a3 Nf8 b4 a6 e3 Ng6 Qb3 Bd7 a4 Bxh3 b5 Bxg2 Kxg2 axb5 axb5 Rxa1 Rxa1 h5 bxc6 bxc6 Qb7 h4 Qxc6 h3+ Kxh3 Rd8 Kg2 Qf5 Qxd5 Qc2 Nb5 Be7 Qa2 Qe4 Nc3 Qg4 Qe2 Qf5 Ne1 Qe6 Nd3 Qc6+ Kh2 Qxc3 Rc1 Qa3 Rc6 Qa4 Rc1 Qb5 Qc2 Qd5 Nf4 Nxf4 gxf4 Qh5+ Kg1 Qf3 Kf1 Bh4 Rb1 Qh1+ Ke2 Qg2 Rb8 Qxf2+ Kd3 Qxc2+ Kxc2 Rxb8,black
Dkji8Nfg,shiri-dali,1802,matei_popescu1510,1941,A00,c3 d5 d4 Bf5 Nd2 c6 Qb3 Qc7 Ngf3 h6 g3 e6 Bg2 Bd6 O-O Nf6 c4 Nbd7 c5 Be7 e3 O-O Qd1 e5 dxe5 Nxe5 b4 Ne4 Bb2 Bf6 Rb1 Nxd2 Bxe5 Nxf3+ Bxf3 Bxe5 Rc1 Rad8 Bg2 Be4 Qa4 Bxg2 Kxg2 a6 Qb3 Kh8 a4 f5 b5 Rb8 b6 Qe7 Qb4 Rfd8 Rcd1 Bf6 Rfe1 Qf8 a5 Rd7 Rc1 Rbd8 Red1 d4 exd4 Rxd4 Rxd4 Rxd4 Qa3 Qd8 Re1 Qd5+ Kg1 Rd1 Rxd1 Qxd1+ Kg2 Qd5+ Kg1 Qe5 Qb4 Qb2,black
DKKD5N9H,pemali,1887,matei_popescu1510,1886,B10,e4 c6 Nf3 d5 Nc3 dxe4 Nxe4 Nf6 Nxf6+ exf6 Be2 Bd6 d4 O-O Be3 Re8 Qd2 Bg4 h3 Bxf3 Bxf3 Nd7 O-O-O Nb6 Qd3 Bf8 Be4 g6 h4 f5 Bf3 Nd5 Bg5 Qd6 h5 Bg7 hxg6 fxg6 Rhe1 a5 Qd2 Nb4 Rxe8+ Rxe8 c3 Nd5 Re1 Rxe1+ Qxe1 Kf7 Bd1 Nf4 Bxf4 Qxf4+ Qe3 Qxe3+ fxe3 Ke6 Kd2 Kd6 Kd3 b5 g4 fxg4 Bxg4 h5 Be2 Ke6 e4 h4 Bg4+ Kf6 Bd7 Kg5 Bxc6 Kf4 e5 h3 e6 Bf6 d5 h2 d6 Be5 e7,white
dKt27N59,matei_popescu1510,1673,mercuryforce,1676,A40,d4 e5 dxe5 Nc6 f4 f6 exf6 Qxf6 e4 Bc5 Nf3 Nd4 c3 Nxf3+ Qxf3 Ne7 Bc4 Qb6 Nd2 c6 Nb3 Bg1 a4 a5 Kf1 Bc5 Nxc5 Qxc5 Ke2 Qxc4+,black
DL2V4B4c,matei_popescu1510,1953,nikolai_krogius,1939,A45,d4 Nf6 Bg5 c5 Bxf6 gxf6 d5 Bg7 c4 d6 Nc3 f5 e3 O-O Bd3 e6 Nge2 Nd7 O-O Ne5 f4 Nxd3 Qxd3 e5 fxe5 Bxe5 e4 fxe4 Nxe4 f5 N4c3 Qg5 Rf3 f4 Raf1 Bf5 Ne4 Qh5 b3 Kh8 Nxf4 Bxf4 Rxf4 Qg6 Qf3 Rg8 Rxf5 Rae8 Nf6 Re3 Nxg8 Rxf3 R1xf3 Kxg8 Rg3,white
dlP4GvTS,kisiel123trol,1859,matei_popescu1510,1764,D00,e3 d5 d4 Bf5 c4 c6 Nc3 e6 c5 Nf6 Bd3 Bxd3 Qxd3 Be7 Nf3 O-O Bd2 b6 b4 a5 bxa5 bxc5 dxc5 Bxc5 Na4 Ba7 O-O c5 Rfc1 c4 Qc3 Nc6 h3 Ne4 Qc2 Nxd2 Qxd2 Nxa5 Rab1 Qc7,black
dm2XNyYA,asd1343,1812,matei_popescu1510,1848,B13,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Be2 Bg4 O-O Nf6 c3 Qc7 h3 Bh5 Nh2 Bxe2 Qxe2 e6 Ng4 Ne4 Nd2 f5 Nxe4 fxe4 Ne3 Qf7 Qg4 Be7 Nd1 O-O Bg5 e5 Bxe7 Qxe7 dxe5 Nxe5 Qe2 Nd3 Ne3 Rad8 Rad1 Qc5 Rd2 Rd7 Qg4 Rdf7 Qe6 Nf4 Qe5 Qc8 Nxd5 Nxh3+ gxh3 Qxh3 Qxe4 Rf5 Ne7+ Kh8 Nxf5,white
Dm6DKP28,matei_popescu1510,1908,papst-benedikt,1857,D00,d4 d5 e3 Nf6 Bd3 e6 Nd2 Bd6 f4 O-O Ngf3 c6 O-O Nbd7 Ne5 c5 c3 c4 Bc2 Qc7 Rf3 Bxe5 fxe5 Ne8 Rh3 f6 Bxh7+ Kf7 exf6 Ndxf6 Qf3 Nd6 e4 dxe4 Nxe4 Nxe4 Bxe4 Ke7 Bg5 e5 Bxf6+ Rxf6 Qg3 Bxh3 Qxg7+ Rf7 Qg5+,white
dmtTpgdb,bobidgo70,1704,matei_popescu1510,1778,B22,e4 c5 c3 d5 exd5 Qxd5 d4 Nc6 dxc5 Qxc5 Be3 Qe5 Nf3 Qc7 Bc4 Nf6 O-O Bg4 Bxf7+ Kxf7 Ng5+ Ke8 Qb3 Ne5 f4 Nc4 Nd2 Nxe3 Qf7+ Kd8 Ndf3 Kc8 h3 e5 Qxc7+ Kxc7 hxg4 Nxf1 Rxf1 Bc5+ Kh2 exf4,black
dn0nbaQz,matei_popescu1510,1655,pavel7799,1683,E18,d4 d5 Nf3 e6 g3 Nf6 Bg2 Be7 O-O O-O c4 b6 Nc3 Bb7 Qb3 Nbd7 Bg5 c5 cxd5 exd5 Bxf6 Bxf6 e3 Rb8 Rac1 c4 Qd1 Re8 b3 Ba6 bxc4 Bxc4 Nd2 Rc8 Nxc4 dxc4 Nd5 a6 Nxf6+ Nxf6 Qa4 b5 Qxa6 Rb8 a4 bxa4 Qxa4 Ne4 Bxe4 Rxe4 Qxc4 h6 Qc7 Qe8 Qc6 Qd8 Qxe4,white
dNCPMffm,matei_popescu1510,1732,kasym01,1743,A40,d4 Nc6 d5 Ne5 f4 Ng6 e4 d6 c4 e6 Nf3 exd5 cxd5 Nf6 Nc3 Bg4 h3 Bxf3 Qxf3 Qd7 Bb5 c6 dxc6 bxc6 e5 Nxe5 fxe5 dxe5 Bxc6 Qxc6 Qxc6+ Nd7 Qxa8+ Ke7,white
dNko6o1I,matei_popescu1510,1694,vsss56,1664,A40,d4 b6 Nf3 Bb7 g3 Nc6 Bg2 e6 O-O d5 c4 h5 cxd5 exd5 h4 Be7 Nc3 Nb4 a3 Na6 Ne5 Qd6 Bf4 Qe6 Nd3 f6 Nb5 g5 Bxc7 Qc6 a4 Nxc7 Rc1 Qd6 Rxc7 Ba6 Qc2 Bxb5 axb5 gxh4 Rc8+ Rxc8 Qxc8+ Kf7 gxh4 Rh7 e3 Rg7 Nf4 Rh7 Bxd5+ Kg7 Ne6+ Kh6 Nd8 Qxd5,black
DOTPkt6W,amgrabko,1818,matei_popescu1510,1875,D85,Nf3 Nf6 c4 g6 d4 Bg7 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 O-O Rb1 c5 e5 Bg4 Be2 Qa5 Qd2 cxd4 cxd4 Qxd2+ Bxd2 b6 O-O Nc6 h3 Be6 Bb5 Bd5 a4 Rfc8 Rfc1 e6 Nh2 Nxd4 Rxc8+ Rxc8 Bd7 Rc7 Bb5 Nxb5 Rxb5 Bxe5 Nf3 Bf6 Bf4 Rc5 Rxc5 bxc5 Bb8 a6 Ba7 c4,black
dPJJxz0j,eluk,1649,matei_popescu1510,1583,B21,e4 c5 f4 g6 Nf3 Bg7 Bc4 Nc6 Nc3 d6 d3 e6 O-O Nge7 a3 O-O f5 d5 exd5 exd5 Ba2 d4 Ne2 Nxf5 Ng3 Re8 Ng5 Rf8 Nxf5 Bxf5 g4 Bd7 Nxf7 Rxf7 Rxf7 Kh8 Qd2 Qh4 Qf4 Qe1+ Kg2 Qe2+ Kg1 Qe1+ Qf1 Qxf1+ Kxf1 Bxg4 Kg2 Re8 Bf4 Re2+ Kg3 h5 h3 Bf5 Rf1 Ne5 Rxb7 Rxc2 Rb8+ Kh7 Bg8+ Kh8 Bb3+ Kh7 Bxc2,white
DQgnsb59,hnd_scba,1875,matei_popescu1510,1844,E12,d4 Nf6 Nf3 b6 c4 e6 Nc3 Bb4 Bg5 d6 e3 Nbd7 Be2 Bb7 O-O Bxc3 bxc3 O-O a4 a5 h3 Qe8 Bh4 e5 d5 Ne4 Qc2 f5 Bd3 Ndc5 Nd2 Nxd2 Qxd2 e4 Be2 h6 Bg3 Bc8 Qd4 Nb3 Qd1 Nxa1 Qxa1 g5 Qd1 f4 exf4 gxf4 Bh2 Qf7 Bg4 Kh7 Qd4 Bxg4 hxg4 Rae8 f3 e3 Re1 Qg6 Bxf4 e2 Qd2 Re7 Rxe2 Rxe2 Qxe2 Rxf4 Qe7+ Rf7 Qxf7+ Qxf7,black
DQh5FIwI,lamanodesuarez,2015,matei_popescu1510,1879,B13,e4 c6 c4 d5 exd5 cxd5 d4 Nf6 Nf3 Nc6 c5 Bg4 Be3 a6 h3 Bh5 Be2 e6 a3 Qa5+ Bd2 Qc7 Bc3 Ne4 O-O Be7 b4 O-O Bb2 Bg6 Nbd2 f5 Re1 Rfd8 Rf1 Bf6 Re1 e5 dxe5 Nxe5 Nxe5 Bxe5 Bxe5 Qxe5 Nf3 Qf6 Qd4 Bf7 Rad1 h6 a4 Rac8 Rc1 Qc6 b5 axb5 axb5 Qc7 c6 bxc6 Rxc6 Qb7 Rec1 Rxc6 bxc6 Qc7 Ne5 Be8 Bb5 Rb8 Qxd5+ Kh8 Rb1 Nf6 Qe6 Rb6 Bd3 Bxc6,black
Dqo8WO3S,matei_popescu1510,1876,mannur76,1814,D00,d4 d5 e3 e6 Bd3 Nf6 Nd2 Be7 f4 c5 c3 c4 Bc2 Nc6 Ngf3 Bd7 O-O O-O Ne5 Nxe5 fxe5 Ne4 Nxe4 dxe4 Bxe4 Rb8 Rf3 f6 Rh3 f5 Bf3 Bg5 e4 Bxc1 Rxc1 Qg5 exf5 Rxf5 Be4 Rf4 Bxh7+ Kf8 Bc2 Bc6 Rg3 Qe7 Qe2 b5 Rf1 g5 Be4 Bxe4 Qxe4 Rxf1+ Kxf1 Kg7 Qg4 Kg6 h4 Rf8+ Kg1 Rf5 hxg5 Rxg5 Qxg5+ Qxg5 Rxg5+ Kxg5 Kf2 Kf4 g3+ Kg4 Kg2 a5 a3 a4 Kf2 Kg5 Kf3 Kf5 g4+ Kg5 Kg3 Kg6 Kf4 Kh6 Ke4 Kg6 d5 exd5+ Kxd5 Kf7 Kc5 Ke6 Kxb5 Kxe5 Kxc4,white
dQp3Anct,matei_popescu1510,1746,fizymaxpayne,1722,B01,e4 d5 exd5 Qxd5 Nc3 Qe6+ Nge2 g6 g3 Bg7 Bg2 Nf6 O-O O-O Re1 Qb6 Nd5 Nxd5 Bxd5 Bxb2 Rb1 Qa5 Bxf7+ Rxf7 Bxb2 Bh3 d4 Qd5 Nf4 Rxf4,black
dqu1t5Ax,nurik2010228,2027,matei_popescu1510,1966,D02,d4 d5 Nf3 c6 e3 Nf6 c3 Bg4 Qb3 Qc7 Ne5 Bf5 Nd2 Nbd7 Nxd7 Bxd7 Nf3 Ne4 Bd3 Bf5 Bxe4 Bxe4 c4 e6 cxd5 exd5 Ne5 f6 Nf3 a5 a4 Bd6 h3 Ra6 Bd2 Rb6 Qa2 Bb4 Bxb4 Rxb4 b3 Qb6 Nd2 Bd3 Qb2 O-O Qc3 Bg6 O-O Re8 Ra3 Qa6 Rc1 Bd3 Nf3 Be4 Ne1 Qb6 f3 Bg6 Kh1 Qc7 Kg1 Qg3 Ra2 Qd6 Re2 Qc7 Rd1 Qb6 Rb2 Re7 Kh1 Qc7 Rdd2 Re6 e4 Qe7 Nc2 Rb6 Qxa5 Ra6,black
DqutLteQ,matei_popescu1510,1905,kirillblackseam,1892,A45,d4 Nf6 Bg5 Ne4 h4 h6 Bf4 d5 f3 Nf6 Nd2 Nc6 c3 Bf5 e3 e6 Qb3 Rb8 Bb5 Be7 h5 O-O Ne2 a6 Bxc6 bxc6 Qa4 Rb6 b4 Qd7 Kf2 Rfb8 Rab1 Bd6 g4 Bxb1,black
drdXHaUx,gamemoover,1661,matei_popescu1510,1683,B20,e4 c5 Bc4 e6 Nf3 d5 exd5 exd5 Bb5+ Bd7 Bxd7+ Qxd7 O-O Be7 Re1 Nf6 d4 c4 Ne5 Qc7 Bg5 O-O Bxf6 Bxf6 Ng4 Be7 Qf3 Rd8 Nd2 Nc6 c3 Bf8 Re3 Ne7 Rae1 Ng6 Qg3 Qd7 h4 h5 Ne5 Nxe5 Rxe5 Re8 Nf3 g6 Rxe8 Rxe8 Rxe8 Qxe8 Ne5 Bg7 Kh2 b5 f4 a5 Qf3 Bxe5 fxe5 Qe6 a3 Kf8 g3 Kg7 Kg2 Qf5 Qxf5 gxf5 Kf3 Kg6 Kf4 Kh6 Kxf5 Kg7 Kg5,white
dRIJMxHy,matei_popescu1510,1970,sz54,1965,A40,d4 e6 e3 c5 c3 a6 Bd3 b5 f4 Bb7 Nf3 Nf6 Nbd2 d5 O-O Nc6 Ne5 Be7 Rf3 cxd4 exd4 b4 Rh3 bxc3 bxc3 Qa5 Qb3 Qc7 a4 Na5 Qd1 h6 Ba3 Rc8 Bxe7 Qxe7 Qe2 O-O g4 Rxc3 Bh7+ Kxh7 Rxc3 Ne4 Nxe4 dxe4 Rac1 Qb4 Qe3 Bd5 Rc7 f6 Nd7 Rf7 g5 fxg5 fxg5 Rf3 Nf8+ Qxf8,black
drVPQUJK,matei_popescu1510,1876,nikitka228,1853,D79,d4 Nf6 Nf3 d5 c4 c6 g3 g6 cxd5 cxd5 Bg2 Bg7 O-O O-O Nc3 Nc6 a3 Re8 b4 Bg4 h3 Bxf3 exf3 Nd7 f4 Bxd4 Bb2 Nb6 b5 Bxc3 Bxc3 Nb8 Qd4 f6 Rad1 N8d7 Bxd5+ Nxd5 Qxd5+ Kg7 Qe6,white
DSepQ5M4,supervascao,1636,matei_popescu1510,1643,D02,d4 d5 Nf3 e6 Bf4 c5 c3 Nc6 h3 Qb6 Qb3 c4 Qxb6 axb6 Nbd2 b5 e3 Nf6 Be2 b4 cxb4 Bxb4 O-O b5 a3 Be7 Rfc1 O-O b3 Bb7 bxc4 bxc4 Bd1 Nd7 Bc2 f6 Rcb1 Rfb8 Bxb8,white
dSHA4CmN,matei_popescu1510,1916,sokuncak,2045,A40,d4 e6 e3 b6 f4 Bb7 Nf3 Nf6 Bd3 g6 O-O Bg7 c3 d6 Nbd2 Nbd7 e4 O-O e5 Nd5 Nb3 a5 a4 Bh6 g3 Ne7 Qe2 dxe5 fxe5 Bxc1 Nxc1 c5 Bb5 Nf5 g4 Ne7 Nd3 cxd4 Nxd4 Nc5 Rad1 Qd5 Qf3 Rfd8 Qxd5 Nxd5 Nf4 Ne3 Rf3 Nxd1 Rd3 Nxb2 Rd2 Ne4 Rxb2 Nxc3 Rc2 Nxb5 Nxb5 Rd1+ Kf2 Rh1 Kg3 Rg1+ Kf2 Rh1 Kg3 Rb1 Rc7 Be4 Nd6,white
dSJyI7zi,matei_popescu1510,1925,maxoleksa,1921,A45,d4 Nf6 Bg5 d5 e3 Bf5 c4 e6 Nf3 Nbd7 Nc3 c6 Bf4 Be7 h3 O-O c5 b6 b4 Re8 Ne5 Nxe5 Bxe5 bxc5 bxc5 Qa5 Rc1 Ne4 Qc2 Ng3,black
DSotXUj0,matei_popescu1510,1833,xenakispirg,1768,D00,d4 d5 e3 Nf6 Bd3 Nc6 f4 g6 c3 Bg7 Nd2 O-O Ngf3 e6 O-O b6 Ne5 Bb7 Rf3 Ne7 Rh3 c5 Qf3 cxd4 exd4 Ne4 Nxe4 dxe4 Bxe4 Bxe4 Qxe4 Nf5 Bd2 Rc8 Rf1 Nd6 Qf3 f6 Nd3 Nc4 Bc1 e5 b3 Na5 dxe5 fxe5 Nxe5 Qd6 Bb2 Bxe5 fxe5 Qxe5 Qe3 Rxf1+ Kxf1 Rf8+ Ke2 Qb5+ c4 Qc6 Qc3 Qxg2+ Kd1 Rd8+ Kc1 Qf1+ Kc2 Qe2+ Kc1 Rd1#,black
DssEMGtE,sayed_masud,1911,matei_popescu1510,1905,D02,d4 d5 Nf3 c5 c3 Nc6 Bf4 Bf5 e3 Qb6 Qb3 c4 Qxb6 axb6 Nbd2 b5 Be2 Nf6 O-O h6 Ne5 Nxe5 Bxe5 e6 b3 Be7 bxc4 bxc4 f3 Nd7 Bxg7,white
DT6pPX22,martingev,1930,matei_popescu1510,1886,D31,d4 d5 c4 e6 Nc3 c6 e4 Bb4 e5 Ne7 Bd3 c5 a3 Bxc3+ bxc3 O-O Ne2 Nbc6 O-O b6 Be3 Ba6 dxc5 Nxe5 cxb6 axb6 Bd4 Nxd3 Qxd3 Bxc4 Qg3 Nf5 Qf3 Nxd4 cxd4 Qd7 Rfc1 Ra4 Nc3 Ra5 a4 Rfa8 Rab1 b5 axb5 Bxb5 Nxb5 Rxb5 h3 Rab8 Rxb5 Rxb5 Qc3 g6 g4 Qb7 Kg2 e5 Qd3 Rb3 Qd2 e4 Rc5 Rd3 Qg5 Qb3 Rxd5 Rg3+ fxg3 Qf3+ Kg1 Qd1+ Kf2 Qf3+ Ke1 Qh1+ Kd2 Qg2+ Kc3 Qf3+ Kb4 Qd3 Rd8+ Kg7 Qe5+ Kh6 g5+,white
